season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2023,PHI,OL,T,74.0,CUT,Bernard Williams,Bernard,Williams,,80.0,286,,00-0017724,,,,,,,,,29,,,11,REG,W03,Bernard,WIL148626,17623,32005749-4c14-8626-f883-08eba7248da6,1994,1994.0,PHI,14.0
2023,PHI,DL,DE,55.0,ACT,Brandon Graham,Brandon,Graham,1988-04-03,74.0,265,Michigan,00-0027865,13239.0,b3e41b52-a8aa-4be8-8513-8ede6f3f83d3,23988.0,6571.0,5538.0,GrahBr99,11315.0,583.0,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogxwi9noblocegtybrct",EDGE,19,WC,A01,Brandon,GRA130064,35452,32004752-4113-0064-408f-cc7f40d8b327,2010,2010.0,PHI,13.0
2023,PHI,WR,WR,80.0,ACT,Julio Jones,Quintorris,Jones,1989-02-08,75.0,220,Alabama,00-0027944,13982.0,0b3217b9-ba37-4222-95cb-a7a222441e8b,24793.0,7242.0,6158.0,JoneJu02,13291.0,947.0,12,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",WR,19,WC,A01,Julio,JON640315,37079,32004a4f-4e64-0315-6848-b53a911b9cd3,2011,2011.0,ATL,6.0
2023,PHI,OL,C,62.0,ACT,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",C,19,WC,A01,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011.0,PHI,191.0
2023,PHI,DL,DT,91.0,ACT,Fletcher Cox,Fletcher,Cox,1990-12-13,76.0,310,Mississippi State,00-0029653,14941.0,49671677-0e37-4c70-ae1b-ec36be357eb9,25722.0,8154.0,7018.0,CoxxFl00,13721.0,1027.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guiegvu50wdv6lzspebo",INTERIOR_LINE,19,WC,A01,Fletcher,COX200177,38542,3200434f-5820-0177-83ba-63d72110a827,2012,2012.0,PHI,12.0
2023,PHI,DB,CB,2.0,ACT,Darius Slay,Darius,Slay,1991-01-01,72.0,190,Mississippi State,00-0030062,15863.0,2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69,26659.0,8647.0,7817.0,SlayDa00,15127.0,1518.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o9cqyz65hz3cmmfuagpl",CB,19,WC,A01,Darius,SLA746089,39984,3200534c-4174-6089-247d-164a667d0a9a,2013,2013.0,DET,36.0
2023,PHI,OL,T,65.0,ACT,Lane Johnson,Lane,Johnson,1990-05-08,78.0,317,Oklahoma,00-0030561,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vbwbhs3ludgvb9ys7gpn",T,19,WC,A01,Lane,JOH399478,39950,32004a4f-4839-9478-c9f1-08050b07752e,2013,2013.0,PHI,4.0
2023,PHI,DB,CB,33.0,ACT,Bradley Roby,Bradley,Roby,1992-05-01,71.0,194,Ohio State,00-0031372,16719.0,b6c9d494-a3cd-4d57-96e1-f807f0b9be63,27559.0,9329.0,8666.0,RobyBr00,16283.0,2008.0,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b2ef6tlrbcqpdnnolzcq",SLOT_CB,19,WC,A01,Bradley,ROB805749,41257,3200524f-4280-5749-9652-a615a0a1a70a,2014,2014.0,DEN,31.0
2023,PHI,LS,LS,45.0,ACT,Rick Lovato,Rick,Lovato,1992-09-09,74.0,249,Old Dominion,00-0031911,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zqbpminbx9u9aumy4n1l",,19,WC,A01,Rick,LOV004796,42942,32004c4f-5600-4796-46c9-c86518912b9b,2015,2015.0,,
2023,PHI,QB,QB,8.0,ACT,Marcus Mariota,Marcus,Mariota,1993-10-30,76.0,222,Oregon,00-0032268,2576980.0,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,28390.0,10074.0,9435.0,MariMa01,16763.0,2307.0,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpbdwpmpd9vht8hzqqq6",QB,19,WC,A01,Marcus,MAR186347,42345,32004d41-5218-6347-2b09-64276fa61f68,2015,2015.0,TEN,2.0
2023,PHI,DB,CB,24.0,ACT,James Bradberry,James,Bradberry,1993-08-04,73.0,212,Samford,00-0032890,2572841.0,0db6df51-945b-4123-a790-0ba9d0473415,29296.0,10916.0,10696.0,BradJa00,17992.0,3231.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aicnvekzwdh4mw66wh8g",CB,19,WC,A01,James,BRA092789,43351,32004252-4109-2789-d0bf-75f0393641e8,2016,2016.0,CAR,62.0
2023,PHI,OL,T,73.0,DEV,Le'Raven Clark,Le'Raven,Clark,1993-04-22,77.0,311,Texas Tech,00-0033065,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lotwkrfevdanwpj6bfff",,19,WC,P07,Le'Raven,CLA432150,43371,3200434c-4143-2150-9ff2-3f2c4170f288,2016,2016.0,IND,82.0
