season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2023,CIN,DB,SS,31.0,DEV,Michael Thomas,Michael,Thomas,1990-03-17,71.0,195,Stanford,00-0028908,15231.0,16e13f52-32b1-416f-83ae-1cbf2f92cffc,26265.0,8825.0,7279.0,,15589.0,1703.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkugml4qpzkcj1tcyezx",,18,REG,P07,Michael,THO308948,38852,32005448-4f30-8948-855d-a380c86dfacb,2012,2012.0,,
2023,CIN,QB,QB,4.0,ACT,AJ McCarron,Raymond,McCarron,1990-09-13,75.0,220,Alabama,00-0031288,16810.0,d4b30988-e8c5-4689-8037-f79a0d3c2774,27692.0,9319.0,8799.0,McCaA.00,16116.0,1895.0,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvakqnmsg35llkcme11h",QB,18,REG,A01,AJ,MCC176481,41393,32004d43-4317-6481-14f6-641e3cdc7a9a,2014,2014.0,CIN,164.0
2023,CIN,DL,NT,98.0,RES,D.J. Reader,David,Reader,1994-07-01,75.0,347,Clemson,00-0032424,2977670.0,42bb4895-bdfb-40e2-8119-f5b06611bf1b,29400.0,11114.0,10800.0,ReadD.00,18083.0,3322.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v17stoz8ugqx9vebprz0",,18,REG,R01,D.J.,REA148116,43455,32005245-4114-8116-e0aa-521c3fdaafdb,2016,2016.0,HOU,166.0
2023,CIN,OL,C,64.0,ACT,Ted Karras,Ted,Karras,1993-03-15,76.0,305,Illinois,00-0032445,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ld14uz01iz1fdfx0acol",C,18,REG,A01,Ted,KAR582765,43510,32004b41-5258-2765-78d9-7663d77bb277,2016,2016.0,NE,221.0
2023,CIN,DB,CB,21.0,ACT,Mike Hilton,Michael,Hilton,1994-03-09,69.0,184,Mississippi,00-0032521,2980383.0,972f93d7-158b-4464-b119-952f298cea52,29510.0,11473.0,10898.0,,18316.0,3546.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/civlgcxxf2dbihanbbxg",SLOT_CB,18,REG,A01,Mike,HIL796239,43641,32004849-4c79-6239-5129-5a7a9567479b,2016,2016.0,,
2023,CIN,WR,WR,83.0,ACT,Tyler Boyd,Tyler,Boyd,1994-11-15,74.0,203,Pittsburgh,00-0033009,3045144.0,76a5edec-5ff7-49fa-a8ec-5768a372279d,29288.0,10822.0,10689.0,BoydTy00,17986.0,3225.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vconwllovf9jqxpu9mow",SLOT_WR,18,REG,A01,Tyler,BOY378353,43344,3200424f-5937-8353-b941-dfa7122ba16b,2016,2016.0,CIN,55.0
2023,CIN,DL,NT,68.0,ACT,Josh Tupou,Josh,Tupou,1994-05-02,75.0,345,Colorado,00-0033347,2979632.0,1ad3e535-2b5c-48a8-82f0-c7a933d250f0,30586.0,12183.0,12093.0,TupoJo00,19228.0,4371.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qzlwq2gfxmdsdcteg2yy",INTERIOR_LINE,18,REG,A01,Josh,TUP546197,45226,32005455-5054-6197-b656-c3798436dac4,2017,2017.0,,
2023,CIN,DB,CB,24.0,ACT,Sidney Jones,Sidney,Jones,1996-05-21,72.0,181,Washington,00-0033543,3127299.0,4de23d54-2169-4b17-b0d0-c47b2edd9f73,30156.0,11905.0,11798.0,JoneSi00,18929.0,4083.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsxywzc7mfcj0ibjjevc",CB,18,REG,A01,Sidney,JON719895,44855,32004a4f-4e71-9895-3507-960310feac63,2017,2017.0,PHI,43.0
2023,CIN,DB,CB,22.0,INA,Chidobe Awuzie,Chidobe,Awuzie,1995-05-24,72.0,202,Colorado,00-0033548,3052101.0,5e11c306-6387-46ed-8a6d-3ff7a8210ed5,30173.0,12009.0,11815.0,AwuzCh00,18953.0,4107.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nirikoiwhu0bfwrfx3ng",,18,REG,A01,Chidobe,AWU800920,44872,32004157-5580-0920-d33d-9451c81f6cbb,2017,2017.0,DAL,60.0
2023,CIN,RB,RB,28.0,ACT,Joe Mixon,Joe,Mixon,1996-07-24,73.0,220,Oklahoma,00-0033897,3116385.0,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,30161.0,11707.0,11803.0,MixoJo00,18858.0,4018.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",RB,18,REG,A01,Joe,MIX564388,44860,32004d49-5856-4388-c611-05b6fcff1d1d,2017,2017.0,CIN,48.0
2023,CIN,DL,DE,91.0,ACT,Trey Hendrickson,Collins,Hendrickson,1994-12-05,76.0,270,Florida Atlantic,00-0033935,3052743.0,41d217b9-ec7b-4d72-8a0a-5f0e3a16b693,30216.0,11919.0,11858.0,HendTr00,18981.0,4135.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypeza1qplqqjbvowe2im",EDGE,18,REG,A01,Trey,HEN324452,44915,32004845-4e32-4452-75c5-0aabacd72a94,2017,2017.0,NO,103.0
2023,CIN,DB,CB,35.0,ACT,Jalen Davis,Jalen,Davis,1996-02-02,70.0,185,Utah State,00-0034446,3125356.0,57a21028-b3a1-494b-ade8-7e94c7108823,31534.0,13263.0,50431.0,DaviJa06,20157.0,5222.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hmyruhflojr8fg99ojfz",SLOT_CB,18,REG,A01,Jalen,DAV420337,46630,32004441-5642-0337-d407-c1457eea63dc,2018,2018.0,,
2023,CIN,TE,TE,87.0,ACT,Tanner Hudson,Tanner,Hudson,1994-11-12,77.0,239,Southern Arkansas,00-0034613,3050481.0,2fa75e05-cac4-4b40-8924-dbc9ae0c959c,31257.0,13286.0,66924.0,,20506.0,5409.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q",SLOT_WR,18,REG,A01,Tanner,HUD753368,46797,32004855-4475-3368-5306-edfb2fda948f,2018,2018.0,,
2023,CIN,OL,G,65.0,ACT,Alex Cappa,Alexander,Cappa,1995-01-27,78.0,305,Humboldt State,00-0034678,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/upabmruic2kxvmlcjguu",G,18,REG,A01,Alex,CAP370596,46163,32004341-5037-0596-30b8-a29641c28ea6,2018,2018.0,TB,94.0
2023,CIN,OL,T,75.0,ACT,Orlando Brown,Orlando,Brown,1996-05-02,80.0,345,Oklahoma,00-0034752,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icuytojhzdm0dqxoebo4",T,18,REG,A01,Orlando,BRO570664,46152,32004252-4f57-0664-8bcd-153b0c13f3fb,2018,2018.0,BAL,83.0
2023,CIN,DL,DT,92.0,ACT,B.J. Hill,Bobby,Hill,1995-04-20,75.0,311,North Carolina State,00-0034800,3116748.0,5c24d0c5-076c-4db5-9bd0-e67f7c42ad50,31039.0,12815.0,49894.0,HillB.00,19885.0,5020.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzclgv44hziqf33iwtyx",INTERIOR_LINE,18,REG,A01,B.J.,HIL096836,46138,32004849-4c09-6836-ea69-de0cfcb8a2d9,2018,2018.0,NYG,69.0
2023,CIN,DL,DE,94.0,ACT,Sam Hubbard,Samuel,Hubbard,1995-06-29,77.0,265,Ohio State,00-0034834,3121416.0,17d1f9ee-f65e-4c4d-bf73-a69b2fa17877,31047.0,12495.0,48457.0,HubbSa00,19871.0,5015.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fedpaaymkmox3miypjkl",EDGE,18,REG,A01,Sam,HUB387605,46146,32004855-4238-7605-6321-5450303da155,2018,2018.0,CIN,77.0
