season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2023,JAX,K,K,10.0,ACT,Brandon McManus,Brandon,McManus,1991-07-25,75.0,201,Temple,00-0029822,16339.0,6444feb1-f5a4-4b45-9a45-79308a4445fd,27120.0,9948.0,8437.0,,14996.0,1433.0,10,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",,18,REG,A01,Brandon,MCM226186,40276,32004d43-4d22-6186-f944-10ba09a79444,2013,2013.0,,
2023,JAX,QB,QB,19.0,INA,Matt Barkley,Matthew,Barkley,1990-09-08,74.0,234,Southern California,00-0030533,15948.0,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,26721.0,8004.0,7880.0,BarkMa00,14855.0,1338.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejvscebj0ufugx5vrouq",,18,REG,A01,Matt,BAR192558,40046,32004241-5219-2558-104e-c58640a9e77a,2013,2013.0,PHI,98.0
2023,JAX,OL,G,69.0,ACT,Tyler Shatley,Christian,Shatley,1991-05-05,75.0,310,Clemson,00-0030827,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsy9wwamkc9cotbj8ihk",C,18,REG,A01,Tyler,SHA509766,41665,32005348-4150-9766-37ff-64611cff9e61,2014,2014.0,,
2023,JAX,OL,G,68.0,ACT,Brandon Scherff,Brandon,Scherff,1991-12-26,77.0,315,Iowa,00-0032053,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anatrup32nwke2whu7vo",G,18,REG,A01,Brandon,SCH135412,42348,32005343-4813-5412-5c1e-e60f23b4bdde,2015,2015.0,WAS,5.0
2023,JAX,DL,DT,90.0,INA,Angelo Blackson,Angelo,Blackson,1992-11-14,76.0,318,Auburn,00-0032107,2574582.0,e9799059-f592-47e8-aab3-e2027fe7b148,28488.0,10453.0,9533.0,BlacAn00,16861.0,2405.0,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s2wy6non3zji8ebhshkn",,18,REG,A01,Angelo,BLA326665,42443,3200424c-4132-6665-cd8f-3d01d2e24bcf,2015,2015.0,TEN,100.0
2023,JAX,DL,DT,95.0,ACT,Roy Robertson-Harris,Roy,Robertson-Harris,1993-07-23,77.0,294,Texas-El Paso,00-0032667,2574891.0,36248cd5-f747-4960-b66a-a5d4f481e098,29920.0,11356.0,11341.0,,18292.0,3526.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rb0pmtszstbyggfqtriw",INTERIOR_LINE,18,REG,A01,Roy,ROB360907,43787,3200524f-4236-0907-76e2-1ee576ba9fea,2016,2016.0,,
2023,JAX,DL,DE,96.0,ACT,Adam Gotsis,Adam,Gotsis,1992-09-23,76.0,287,Georgia Tech,00-0033064,2971498.0,56c81bc7-72ac-4356-a737-b8010f931b56,29297.0,11044.0,10697.0,GotsAd00,17993.0,3232.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhdskzabt3vxpmsyfzxk",INTERIOR_LINE,18,REG,A01,Adam,GOT428790,43352,3200474f-5442-8790-f92b-449fa59cd136,2016,2016.0,DEN,63.0
2023,JAX,WR,WR,39.0,RES,Jamal Agnew,Jamal,Agnew,1995-04-03,70.0,190,San Diego,00-0033572,3061612.0,c871b3a8-72c4-425e-a357-2de37e033c8d,30278.0,12205.0,11920.0,AgneJa00,19044.0,4198.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/at0skjo9xsjgobkvqqz5",,18,REG,R01,Jamal,AGN406291,44978,32004147-4e40-6291-2b0f-470a6817d947,2017,2017.0,DET,165.0
2023,JAX,DL,DE,99.0,ACT,Jeremiah Ledbetter,Jeremiah,Ledbetter,1994-05-29,75.0,295,Arkansas,00-0033582,3892689.0,02c7bde8-3715-462e-a268-95b3f2e19311,30317.0,11927.0,11960.0,LedbJe00,19086.0,4240.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bptimfgpdnvwcpgghwe7",INTERIOR_LINE,18,REG,A01,Jeremiah,LED229262,45018,32004c45-4422-9262-e724-6d0b876f579a,2017,2017.0,DET,205.0
2023,JAX,TE,TE,17.0,ACT,Evan Engram,Evan,Engram,1994-09-02,75.0,240,Mississippi,00-0033881,3051876.0,e21365af-8d66-416e-b0a5-8816d18fcfd9,30136.0,11805.0,11778.0,EngrEv00,18912.0,4066.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",SLOT_WR,18,REG,A01,Evan,ENG726325,44835,3200454e-4772-6325-a4a0-9b4b442fe68a,2017,2017.0,NYG,23.0
