season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2023,BUF,DL,NT,93.0,ACT,Linval Joseph,Linval,Joseph,1988-10-10,76.0,329,East Carolina,00-0027885,13281.0,6c48b2a7-924e-43ec-bcd9-f1cda06b2332,24021.0,6681.0,5571.0,JoseLi99,11302.0,579.0,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uql234khiu9m7cmhcp6o",INTERIOR_LINE,20,DIV,A01,Linval,JOS231117,35485,32004a4f-5323-1117-a24e-6a59f8c4812c,2010,2010.0,NYG,46.0
2023,BUF,LB,OLB,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976.0,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789.0,7421.0,6154.0,MillVo00,13022.0,871.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjg7rsgxpx0cskvyiaxo",EDGE,20,DIV,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0
2023,BUF,DB,CB,29.0,DEV,Josh Norman,Joshua,Norman,1987-12-15,72.0,200,Coastal Carolina,00-0029285,15124.0,2bdf19ad-a957-4f3c-bb2f-2bb72b0b3595,25853.0,8174.0,7649.0,NormJo01,14340.0,1182.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i2bihsraophhbhvhhypb",,20,DIV,P07,Josh,NOR291905,38673,32004e4f-5229-1905-2f64-ae4d1e0b4325,2012,2012.0,CAR,143.0
2023,BUF,DB,FS,23.0,ACT,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960.0,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782.0,8892.0,7941.0,HydeMi00,15136.0,1525.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",SAFETY,20,DIV,A01,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0
2023,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928.0,80b403da-381f-467e-883b-5b83ac02aac3,26788.0,9022.0,7947.0,MartSa01,15125.0,1516.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,20,DIV,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0
2023,BUF,DB,SS,21.0,ACT,Jordan Poyer,Jordan,Poyer,1991-04-25,72.0,191,Oregon State,00-0030114,15979.0,95fab6fa-3ee1-47d0-93ad-c7ff41744be7,26841.0,8639.0,8000.0,PoyeJo00,14860.0,1343.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pj9pthtl6r2pfanf35sa",SAFETY,20,DIV,A01,Jordan,POY177981,40166,3200504f-5917-7981-49e3-4504d10369fb,2013,2013.0,PHI,218.0
2023,BUF,LB,OLB,52.0,ACT,A.J. Klein,Aaron,Klein,1991-07-30,73.0,240,Iowa State,00-0030463,15964.0,9342eba6-e307-4c55-a0f7-993518dd4415,26771.0,8942.0,7930.0,KleiAJ00,15186.0,1547.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohrm5k7zku2mc5alnmz4",MLB,20,DIV,A01,A.J.,KLE216860,40096,32004b4c-4521-6860-e08e-23493961ddf7,2013,2013.0,CAR,148.0
2023,BUF,RB,RB,28.0,ACT,Latavius Murray,Latavius,Murray,1990-01-18,75.0,230,Central Florida,00-0030513,15920.0,540f8b30-900e-4d17-8756-c262ba5fa039,26804.0,8772.0,7962.0,MurrLa00,15071.0,1476.0,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zepm7ghltyeqydn0qxcg",RB,20,DIV,A01,Latavius,MUR671046,40129,32004d55-5267-1046-5487-d03e83f25c8b,2013,2013.0,OAK,181.0
2023,BUF,DL,DT,92.0,ACT,DaQuan Jones,DaQuan,Jones,1991-12-27,76.0,322,Penn State,00-0031054,16910.0,0d038341-cd66-4651-93c4-e76c6d218135,27640.0,9393.0,8747.0,JoneDa04,16171.0,1932.0,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eu9welnxn0w9otfxkz0k",INTERIOR_LINE,20,DIV,A01,DaQuan,JON200565,41341,32004a4f-4e20-0565-dbce-63cc86919383,2014,2014.0,TEN,112.0
2023,BUF,LB,OLB,55.0,CUT,Christian Kirksey,Christian,Kirksey,1992-08-31,74.0,235,Iowa,00-0031361,16767.0,462bfd22-1159-408f-8f92-7fde712ffc3a,27599.0,9375.0,8706.0,KirkCh00,16133.0,1905.0,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnqtpfzsbs6xdljtbjst",,3,REG,P07,Christian,KIR636906,41300,32004b49-5263-6906-3aa4-9ab200514c55,2014,2014.0,CLE,71.0
2023,BUF,DL,DT,97.0,RES,Jordan Phillips,Jordan,Phillips,1992-09-21,78.0,341,Oklahoma,00-0031557,2577466.0,023af11a-3aa1-4266-b163-31cf6369ef3b,28440.0,10311.0,9485.0,PhilJo01,16813.0,2357.0,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wszqz3dvuccaaorqrw4b",,20,DIV,R01,Jordan,PHI386190,42395,32005048-4938-6190-4549-4deed276dff3,2015,2015.0,MIA,52.0
2023,BUF,WR,WR,14.0,ACT,Stefon Diggs,Stefon,Diggs,1993-11-29,72.0,191,Maryland,00-0031588,2976212.0,a1c40664-b265-4083-aad2-54b4c734f2c5,28534.0,10133.0,9579.0,DiggSt00,16906.0,2449.0,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zf6nbnzcfzu4y7yq2nzk",WR,20,DIV,A01,Stefon,DIG218895,42489,32004449-4721-8895-fc23-d2bf4c921bd4,2015,2015.0,MIN,146.0
2023,BUF,OL,C,62.0,DEV,Greg Mancz,Gregory,Mancz,1992-04-23,76.0,310,Toledo,00-0031923,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xaeycyvaqxqa8ormajuk",,20,DIV,P07,Greg,MAN039930,42954,32004d41-4e03-9930-4a16-102f328e9a66,2015,2015.0,,
2023,BUF,OL,C,60.0,ACT,Mitch Morse,Mitchell,Morse,1992-04-21,78.0,305,Missouri,00-0031936,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cafzrv913jalxusgbqxz",C,20,DIV,A01,Mitch,MOR734298,42392,32004d4f-5273-4298-bd04-8d9888d3a0cd,2015,2015.0,KC,49.0
2023,BUF,LB,MLB,44.0,ACT,Tyler Matakevich,Tyler,Matakevich,1992-12-22,73.0,235,Temple,00-0032366,2976249.0,b217c699-2eb4-4c60-9d7f-2df8e4232009,29480.0,11129.0,10880.0,MataTy00,18162.0,3401.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbuahlrof9wei9p5s7en",MLB,20,DIV,A01,Tyler,MAT026118,43535,32004d41-5402-6118-1efb-84b5154b1610,2016,2016.0,PIT,246.0
2023,BUF,OL,G,68.0,DEV,Germain Ifedi,Germain,Ifedi,1994-06-02,77.0,325,Texas A&amp;M,00-0032384,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifrmiq0oweutmwewu29r",,20,DIV,P07,Germain,IFE136317,43320,32004946-4513-6317-9ed7-242899e243f5,2016,2016.0,SEA,31.0
2023,BUF,OL,T,68.0,RET,Brandon Shell,Brandon,Shell,1992-02-06,77.0,324,South Carolina,00-0032420,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7mmrzvdf8kcetps15ix",,20,DIV,R02,Brandon,SHE288626,43447,32005348-4528-8626-b892-24ab65d79590,2016,2016.0,NYJ,158.0
2023,BUF,LS,LS,69.0,ACT,Reid Ferguson,Chandler,Ferguson,1994-03-24,74.0,235,Louisiana State,00-0032497,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hhc5zl4un9uqhoawzy6m",,20,DIV,A01,Reid,FER300870,43617,32004645-5230-0870-4c45-c5d8e887ea12,2016,2016.0,,
2023,BUF,DL,DE,56.0,ACT,Leonard Floyd,Leonard,Floyd,1992-09-08,75.0,240,Georgia,00-0033072,3043136.0,13c4b449-65e4-4a3e-9152-85e9cbb2b8c6,29243.0,11034.0,10643.0,FloyLe00,17935.0,3174.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmexfoamcspblwripdan",EDGE,20,DIV,A01,Leonard,FLO758060,43298,3200464c-4f75-8060-5a6d-d3aabc3c32e2,2016,2016.0,CHI,9.0
2023,BUF,DL,DE,90.0,ACT,Shaq Lawson,Shaq,Lawson,1994-06-17,75.0,267,Clemson,00-0033096,2977679.0,89919ab7-0fa2-4fbc-b018-5f2d3e3c21e3,29253.0,11106.0,10653.0,LawsSh00,17943.0,3182.0,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p2vm0nb8vtpc9urat9zo",EDGE,20,DIV,A01,Shaq,LAW783964,43308,32004c41-5778-3964-dce2-8f03b4b6e344,2016,2016.0,BUF,19.0
2023,BUF,P,P,39.0,DEV,Matt Haack,Matt,Haack,1994-07-25,72.0,205,Arizona State,00-0033400,3043237.0,9164fac3-2540-4f64-ba29-96fb0ce1c7eb,30641.0,12402.0,12212.0,,19249.0,4390.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/piyf9wj7piroy6fqscvn",,20,DIV,P07,Matt,HAA081214,45296,32004841-4108-1214-8338-163f8530b3ed,2017,2017.0,,
